x,rho
-3.1234685671417854,0.0897105474022331
-3.1214682670667666,0.08973751286955448
-3.1194679669917478,0.08976449917029061
-3.1174676669167294,0.08979150633198968
-3.1154673668417106,0.08981853438225276
-3.1134670667666917,0.08984558334873406
-3.111466766691673,0.08987265325914101
-3.109466466616654,0.08989974414123439
-3.107466166541635,0.08992685602282845
-3.105465866466617,0.08995398893179107
-3.103465566391598,0.08998114289604398
-3.101465266316579,0.09000831794356272
-3.0994649662415603,0.09003551410237691
-3.0974646661665415,0.09006273140057038
-3.095464366091523,0.09008996986628122
-3.0934640660165043,0.09011722952770204
-3.0914637659414854,0.09014451041308003
-3.0894634658664666,0.0901718125507171
-3.0874631657914478,0.09019913596897007
-3.085462865716429,0.09022648069625079
-3.0834625656414105,0.09025384676102624
-3.0814622655663917,0.09028123419181873
-3.079461965491373,0.09030864301720604
-3.077461665416354,0.09033607326582149
-3.075461365341335,0.09036352496635419
-3.073461065266317,0.09039099814754908
-3.071460765191298,0.09041849283820719
-3.069460465116279,0.09044600906718567
-3.0674601650412603,0.090473546863398
-3.0654598649662415,0.09050110625581408
-3.0634595648912226,0.0905286872734605
-3.0614592648162042,0.09055628994542057
-3.0594589647411854,0.09058391430083446
-3.0574586646661666,0.09061156036889943
-3.0554583645911477,0.09063922817886995
-3.053458064516129,0.0906669177600578
-3.0514577644411105,0.09069462914183227
-3.0494574643660917,0.0907223623536203
-3.047457164291073,0.09075011742490664
-3.045456864216054,0.09077789438523395
-3.043456564141035,0.09080569326420303
-3.0414562640660163,0.09083351409147288
-3.039455963990998,0.09086135689676092
-3.037455663915979,0.09088922170984318
-3.0354553638409603,0.09091710856055431
-3.0334550637659414,0.09094501747878786
-3.0314547636909226,0.09097294849449643
-3.0294544636159038,0.09100090163769171
-3.0274541635408854,0.09102887693844476
-3.0254538634658665,0.09105687442688616
-3.0234535633908477,0.09108489413320607
-3.021453263315829,0.09111293608765446
-3.01945296324081,0.09114100032054122
-3.0174526631657916,0.09116908686223642
-3.015452363090773,0.09119719574317033
-3.013452063015754,0.09122532699383369
-3.011451762940735,0.09125348064477781
-3.0094514628657163,0.09128165672661472
-3.0074511627906975,0.09130985527001738
-3.005450862715679,0.09133807630571981
-3.0034505626406602,0.09136631986451729
-3.0014502625656414,0.09139458597726643
-2.9994499624906226,0.09142287467488543
-2.9974496624156037,0.0914511859883542
-2.9954493623405853,0.09147951994871448
-2.9934490622655665,0.09150787658707016
